taglank,tagnr,direction,operator,origin,destination,skandia_time,sodertalje_time,num_stations,stations_list,journey_date,source_month,journey_duration
202403258312,59411,FROM_SODERTALJE,Green Cargo AB,Södertälje hamn,Göteborg Skandiahamnen,2024-03-25 17:36:00,2024-03-25 11:18:00,71,Södertälje hamn|Södertälje syd undre|Bränninge|Järna|Mölnbo|Gnesta|Kolke|Björnlunda|Stjärnhov|Nyckelsjön|Sparreholm|Skebokvarn|Skebokvarn|Flen|Sköldinge|Stolpstugan|Katrineholms c|Baggetorp|Vingåker|Högsjö|Kilsmo|Pålsboda|Hallsbergs pbg|Hallsbergs pbg|Hallsbergs rangerbangård|Hallsbergs rangerbangård|Tälle|Östansjö|Vretstorp|Linddalen|Laxå|Finnerödja|Gårdsjö|Älgarås|Slätte|Töreboda|Moholm|Väring|Skövde c|Regumatorp|Stenstorp|Stenstorp|Falköpings norra|Falköpings c|Falköpings c|Floby|Källeryd|Herrljunga central|Herrljunga västra|Vårgårda|Algutsgården|Alingsås|Bryngenäs|Västra Bodarna|Norsesund|Norsesund västra|Floda|Stenkullen|Lerum|Aspedalen|Aspen|Jonsered östra|Jonsered Västra|Partille|Sävedalen|Göteborg Sävenäs|Olskroken|Göteborg Kville|Göteborg Lindholmen|Pölsebo|Göteborg Skandiahamnen,2024-03-25,,0 days 06:18:00
202403258396,59410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-03-25 23:35:00,2024-03-26 04:47:00,69,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Olskroken|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Stenkullen|Floda|Norsesund västra|Norsesund|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-03-25,,0 days 05:12:00
202403268312,59411,FROM_SODERTALJE,Green Cargo AB,Södertälje hamn,Göteborg Skandiahamnen,2024-03-26 17:36:00,2024-03-26 11:18:00,71,Södertälje hamn|Södertälje syd undre|Bränninge|Järna|Mölnbo|Gnesta|Kolke|Björnlunda|Stjärnhov|Nyckelsjön|Sparreholm|Skebokvarn|Skebokvarn|Flen|Sköldinge|Stolpstugan|Katrineholms c|Baggetorp|Vingåker|Högsjö|Kilsmo|Pålsboda|Hallsbergs pbg|Hallsbergs pbg|Hallsbergs rangerbangård|Hallsbergs rangerbangård|Tälle|Östansjö|Vretstorp|Linddalen|Laxå|Finnerödja|Gårdsjö|Älgarås|Slätte|Töreboda|Moholm|Väring|Skövde c|Regumatorp|Stenstorp|Stenstorp|Falköpings norra|Falköpings c|Falköpings c|Floby|Källeryd|Herrljunga central|Herrljunga västra|Vårgårda|Algutsgården|Alingsås|Bryngenäs|Västra Bodarna|Norsesund|Norsesund västra|Floda|Stenkullen|Lerum|Aspedalen|Aspen|Jonsered östra|Jonsered Västra|Partille|Sävedalen|Göteborg Sävenäs|Olskroken|Göteborg Kville|Göteborg Lindholmen|Pölsebo|Göteborg Skandiahamnen,2024-03-26,,0 days 06:18:00
202403268396,59410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-03-26 23:35:00,2024-03-27 04:47:00,69,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Olskroken|Göteborg Sävenäs|Sävedalen|Partille|Jonsered östra|Jonsered Västra|Aspen|Aspedalen|Lerum|Stenkullen|Stenkullen|Floda|Norsesund|Norsesund västra|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-03-26,,0 days 05:12:00
202403278312,59411,FROM_SODERTALJE,Green Cargo AB,Södertälje hamn,Göteborg Skandiahamnen,2024-03-27 17:36:00,2024-03-27 11:18:00,71,Södertälje hamn|Södertälje syd undre|Bränninge|Järna|Mölnbo|Gnesta|Kolke|Björnlunda|Stjärnhov|Nyckelsjön|Sparreholm|Skebokvarn|Skebokvarn|Flen|Sköldinge|Stolpstugan|Katrineholms c|Baggetorp|Vingåker|Högsjö|Kilsmo|Pålsboda|Hallsbergs pbg|Hallsbergs pbg|Hallsbergs rangerbangård|Hallsbergs rangerbangård|Tälle|Östansjö|Vretstorp|Linddalen|Laxå|Finnerödja|Gårdsjö|Älgarås|Slätte|Töreboda|Moholm|Väring|Skövde c|Regumatorp|Stenstorp|Stenstorp|Falköpings norra|Falköpings c|Falköpings c|Floby|Källeryd|Herrljunga central|Herrljunga västra|Vårgårda|Algutsgården|Alingsås|Bryngenäs|Västra Bodarna|Norsesund|Norsesund västra|Floda|Stenkullen|Lerum|Aspedalen|Aspen|Jonsered östra|Jonsered Västra|Partille|Sävedalen|Göteborg Sävenäs|Olskroken|Göteborg Kville|Göteborg Lindholmen|Pölsebo|Göteborg Skandiahamnen,2024-03-27,,0 days 06:18:00
202404018396,59410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-04-01 23:35:00,2024-04-02 04:47:00,68,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Stenkullen|Floda|Norsesund|Norsesund västra|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-04-01,,0 days 05:12:00
202404028312,59411,FROM_SODERTALJE,Green Cargo AB,Södertälje hamn,Göteborg Skandiahamnen,2024-04-02 17:29:00,2024-04-02 11:19:00,72,Södertälje hamn|Södertälje syd undre|Bränninge|Järna|Mölnbo|Gnesta|Kolke|Björnlunda|Stjärnhov|Nyckelsjön|Sparreholm|Skebokvarn|Skebokvarn|Flen|Sköldinge|Stolpstugan|Katrineholms c|Baggetorp|Vingåker|Högsjö|Kilsmo|Pålsboda|Hallsbergs pbg|Hallsbergs pbg|Hallsbergs rangerbangård|Hallsbergs rangerbangård|Tälle|Östansjö|Vretstorp|Linddalen|Laxå|Laxå|Finnerödja|Gårdsjö|Älgarås|Slätte|Töreboda|Moholm|Väring|Skövde c|Regumatorp|Stenstorp|Falköpings norra|Falköpings c|Falköpings c|Floby|Källeryd|Herrljunga central|Herrljunga västra|Vårgårda|Algutsgården|Alingsås|Bryngenäs|Västra Bodarna|Norsesund|Norsesund västra|Floda|Stenkullen|Lerum|Lerum|Aspedalen|Aspen|Jonsered Västra|Jonsered östra|Partille|Sävedalen|Göteborg Sävenäs|Olskroken|Göteborg Kville|Göteborg Lindholmen|Pölsebo|Göteborg Skandiahamnen,2024-04-02,,0 days 06:10:00
202404028396,89430,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-04-02 23:44:00,2024-04-03 04:47:00,67,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Floda|Norsesund västra|Norsesund|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-04-02,,0 days 05:03:00
202404048312,59411,FROM_SODERTALJE,Green Cargo AB,Södertälje hamn,Göteborg Skandiahamnen,2024-04-04 17:29:00,2024-04-04 11:19:00,72,Södertälje hamn|Södertälje syd undre|Bränninge|Järna|Mölnbo|Gnesta|Kolke|Björnlunda|Stjärnhov|Nyckelsjön|Sparreholm|Skebokvarn|Skebokvarn|Flen|Sköldinge|Stolpstugan|Katrineholms c|Baggetorp|Vingåker|Högsjö|Kilsmo|Pålsboda|Hallsbergs pbg|Hallsbergs pbg|Hallsbergs rangerbangård|Hallsbergs rangerbangård|Tälle|Östansjö|Vretstorp|Linddalen|Laxå|Laxå|Finnerödja|Gårdsjö|Älgarås|Slätte|Töreboda|Moholm|Väring|Skövde c|Regumatorp|Stenstorp|Falköpings norra|Falköpings c|Falköpings c|Floby|Källeryd|Herrljunga central|Herrljunga västra|Vårgårda|Algutsgården|Alingsås|Bryngenäs|Västra Bodarna|Norsesund|Norsesund västra|Floda|Stenkullen|Lerum|Lerum|Aspedalen|Aspen|Jonsered Västra|Jonsered östra|Partille|Sävedalen|Göteborg Sävenäs|Olskroken|Göteborg Kville|Göteborg Lindholmen|Pölsebo|Göteborg Skandiahamnen,2024-04-04,,0 days 06:10:00
202404048396,89430,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-04-04 23:44:00,2024-04-05 04:47:00,68,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Olskroken|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Floda|Norsesund|Norsesund västra|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-04-04,,0 days 05:03:00
202404058312,59411,FROM_SODERTALJE,Green Cargo AB,Södertälje hamn,Göteborg Skandiahamnen,2024-04-05 17:29:00,2024-04-05 11:19:00,72,Södertälje hamn|Södertälje syd undre|Bränninge|Järna|Mölnbo|Gnesta|Kolke|Björnlunda|Stjärnhov|Nyckelsjön|Sparreholm|Skebokvarn|Skebokvarn|Flen|Sköldinge|Stolpstugan|Katrineholms c|Baggetorp|Vingåker|Högsjö|Kilsmo|Pålsboda|Hallsbergs pbg|Hallsbergs pbg|Hallsbergs rangerbangård|Hallsbergs rangerbangård|Tälle|Östansjö|Vretstorp|Linddalen|Laxå|Laxå|Finnerödja|Gårdsjö|Älgarås|Slätte|Töreboda|Moholm|Väring|Skövde c|Regumatorp|Stenstorp|Falköpings norra|Falköpings c|Falköpings c|Floby|Källeryd|Herrljunga central|Herrljunga västra|Vårgårda|Algutsgården|Alingsås|Bryngenäs|Västra Bodarna|Norsesund|Norsesund västra|Floda|Stenkullen|Lerum|Lerum|Aspedalen|Aspen|Jonsered Västra|Jonsered östra|Partille|Sävedalen|Göteborg Sävenäs|Olskroken|Göteborg Kville|Göteborg Lindholmen|Pölsebo|Göteborg Skandiahamnen,2024-04-05,,0 days 06:10:00
202404078396,89430,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-04-07 23:44:00,2024-04-08 04:47:00,67,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Floda|Norsesund västra|Norsesund|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-04-07,,0 days 05:03:00
202404088312,59411,FROM_SODERTALJE,Green Cargo AB,Södertälje hamn,Göteborg Skandiahamnen,2024-04-08 17:29:00,2024-04-08 11:19:00,72,Södertälje hamn|Södertälje syd undre|Bränninge|Järna|Mölnbo|Gnesta|Kolke|Björnlunda|Stjärnhov|Nyckelsjön|Sparreholm|Skebokvarn|Skebokvarn|Flen|Sköldinge|Stolpstugan|Katrineholms c|Baggetorp|Vingåker|Högsjö|Kilsmo|Pålsboda|Hallsbergs pbg|Hallsbergs pbg|Hallsbergs rangerbangård|Hallsbergs rangerbangård|Tälle|Östansjö|Vretstorp|Linddalen|Laxå|Laxå|Finnerödja|Gårdsjö|Älgarås|Slätte|Töreboda|Moholm|Väring|Skövde c|Regumatorp|Stenstorp|Falköpings norra|Falköpings c|Falköpings c|Floby|Källeryd|Herrljunga central|Herrljunga västra|Vårgårda|Algutsgården|Alingsås|Bryngenäs|Västra Bodarna|Norsesund|Norsesund västra|Floda|Stenkullen|Lerum|Lerum|Aspedalen|Aspen|Jonsered Västra|Jonsered östra|Partille|Sävedalen|Göteborg Sävenäs|Olskroken|Göteborg Kville|Göteborg Lindholmen|Pölsebo|Göteborg Skandiahamnen,2024-04-08,,0 days 06:10:00
202404088396,89430,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-04-08 23:44:00,2024-04-09 04:47:00,68,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Olskroken|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Floda|Norsesund|Norsesund västra|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-04-08,,0 days 05:03:00
202404108312,59411,FROM_SODERTALJE,Green Cargo AB,Södertälje hamn,Göteborg Skandiahamnen,2024-04-10 17:29:00,2024-04-10 11:19:00,72,Södertälje hamn|Södertälje syd undre|Bränninge|Järna|Mölnbo|Gnesta|Kolke|Björnlunda|Stjärnhov|Nyckelsjön|Sparreholm|Skebokvarn|Skebokvarn|Flen|Sköldinge|Stolpstugan|Katrineholms c|Baggetorp|Vingåker|Högsjö|Kilsmo|Pålsboda|Hallsbergs pbg|Hallsbergs pbg|Hallsbergs rangerbangård|Hallsbergs rangerbangård|Tälle|Östansjö|Vretstorp|Linddalen|Laxå|Laxå|Finnerödja|Gårdsjö|Älgarås|Slätte|Töreboda|Moholm|Väring|Skövde c|Regumatorp|Stenstorp|Falköpings norra|Falköpings c|Falköpings c|Floby|Källeryd|Herrljunga central|Herrljunga västra|Vårgårda|Algutsgården|Alingsås|Bryngenäs|Västra Bodarna|Norsesund|Norsesund västra|Floda|Stenkullen|Lerum|Lerum|Aspedalen|Aspen|Jonsered Västra|Jonsered östra|Partille|Sävedalen|Göteborg Sävenäs|Olskroken|Göteborg Kville|Göteborg Lindholmen|Pölsebo|Göteborg Skandiahamnen,2024-04-10,,0 days 06:10:00
202404108396,89430,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-04-10 23:44:00,2024-04-11 04:47:00,68,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Olskroken|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Floda|Norsesund västra|Norsesund|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-04-10,,0 days 05:03:00
202404118312,59411,FROM_SODERTALJE,Green Cargo AB,Södertälje hamn,Göteborg Skandiahamnen,2024-04-11 17:29:00,2024-04-11 11:19:00,72,Södertälje hamn|Södertälje syd undre|Bränninge|Järna|Mölnbo|Gnesta|Kolke|Björnlunda|Stjärnhov|Nyckelsjön|Sparreholm|Skebokvarn|Skebokvarn|Flen|Sköldinge|Stolpstugan|Katrineholms c|Baggetorp|Vingåker|Högsjö|Kilsmo|Pålsboda|Hallsbergs pbg|Hallsbergs pbg|Hallsbergs rangerbangård|Hallsbergs rangerbangård|Tälle|Östansjö|Vretstorp|Linddalen|Laxå|Laxå|Finnerödja|Gårdsjö|Älgarås|Slätte|Töreboda|Moholm|Väring|Skövde c|Regumatorp|Stenstorp|Falköpings norra|Falköpings c|Falköpings c|Floby|Källeryd|Herrljunga central|Herrljunga västra|Vårgårda|Algutsgården|Alingsås|Bryngenäs|Västra Bodarna|Norsesund|Norsesund västra|Floda|Stenkullen|Lerum|Lerum|Aspedalen|Aspen|Jonsered Västra|Jonsered östra|Partille|Sävedalen|Göteborg Sävenäs|Olskroken|Göteborg Kville|Göteborg Lindholmen|Pölsebo|Göteborg Skandiahamnen,2024-04-11,,0 days 06:10:00
202404118396,89430,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-04-11 23:44:00,2024-04-12 04:47:00,67,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Floda|Norsesund västra|Norsesund|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-04-11,,0 days 05:03:00
202404128312,59411,FROM_SODERTALJE,Green Cargo AB,Södertälje hamn,Göteborg Skandiahamnen,2024-04-12 17:29:00,2024-04-12 11:19:00,72,Södertälje hamn|Södertälje syd undre|Bränninge|Järna|Mölnbo|Gnesta|Kolke|Björnlunda|Stjärnhov|Nyckelsjön|Sparreholm|Skebokvarn|Skebokvarn|Flen|Sköldinge|Stolpstugan|Katrineholms c|Baggetorp|Vingåker|Högsjö|Kilsmo|Pålsboda|Hallsbergs pbg|Hallsbergs pbg|Hallsbergs rangerbangård|Hallsbergs rangerbangård|Tälle|Östansjö|Vretstorp|Linddalen|Laxå|Laxå|Finnerödja|Gårdsjö|Älgarås|Slätte|Töreboda|Moholm|Väring|Skövde c|Regumatorp|Stenstorp|Falköpings norra|Falköpings c|Falköpings c|Floby|Källeryd|Herrljunga central|Herrljunga västra|Vårgårda|Algutsgården|Alingsås|Bryngenäs|Västra Bodarna|Norsesund|Norsesund västra|Floda|Stenkullen|Lerum|Lerum|Aspedalen|Aspen|Jonsered Västra|Jonsered östra|Partille|Sävedalen|Göteborg Sävenäs|Olskroken|Göteborg Kville|Göteborg Lindholmen|Pölsebo|Göteborg Skandiahamnen,2024-04-12,,0 days 06:10:00
202404148396,89430,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-04-14 23:44:00,2024-04-15 04:47:00,67,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Floda|Norsesund västra|Norsesund|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-04-14,,0 days 05:03:00
202404158312,59411,FROM_SODERTALJE,Green Cargo AB,Södertälje hamn,Göteborg Skandiahamnen,2024-04-15 17:29:00,2024-04-15 11:19:00,72,Södertälje hamn|Södertälje syd undre|Bränninge|Järna|Mölnbo|Gnesta|Kolke|Björnlunda|Stjärnhov|Nyckelsjön|Sparreholm|Skebokvarn|Skebokvarn|Flen|Sköldinge|Stolpstugan|Katrineholms c|Baggetorp|Vingåker|Högsjö|Kilsmo|Pålsboda|Hallsbergs pbg|Hallsbergs pbg|Hallsbergs rangerbangård|Hallsbergs rangerbangård|Tälle|Östansjö|Vretstorp|Linddalen|Laxå|Laxå|Finnerödja|Gårdsjö|Älgarås|Slätte|Töreboda|Moholm|Väring|Skövde c|Regumatorp|Stenstorp|Falköpings norra|Falköpings c|Falköpings c|Floby|Källeryd|Herrljunga central|Herrljunga västra|Vårgårda|Algutsgården|Alingsås|Bryngenäs|Västra Bodarna|Norsesund|Norsesund västra|Floda|Stenkullen|Lerum|Lerum|Aspedalen|Aspen|Jonsered Västra|Jonsered östra|Partille|Sävedalen|Göteborg Sävenäs|Olskroken|Göteborg Kville|Göteborg Lindholmen|Pölsebo|Göteborg Skandiahamnen,2024-04-15,,0 days 06:10:00
202404158396,89430,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-04-15 23:44:00,2024-04-16 04:47:00,67,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Floda|Norsesund|Norsesund västra|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-04-15,,0 days 05:03:00
