train_id,Station_Full_Name,Ankomst,Avgång,Type,Operator,Line,Direction
FREIGHT_202404104125,Partille,20:00:00,20:00:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Jonsered Västra,20:03:00,20:03:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Jonsered östra,20:04:00,20:04:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Aspen,20:05:00,20:05:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Aspedalen,20:06:00,20:06:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Lerum,20:07:00,20:07:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Stenkullen,20:11:00,20:11:00,Freight,Real Rail Sweden AB,-,Ankomst
FREIGHT_202404104125,Stenkullen,20:16:00,20:16:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Floda,20:20:00,20:20:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Norsesund västra,20:24:00,20:24:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Norsesund,20:24:00,20:24:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Västra Bodarna,20:26:00,20:26:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Bryngenäs,20:27:00,20:27:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Alingsås,20:31:00,20:31:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Algutsgården,20:38:00,20:38:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Vårgårda,20:44:00,20:44:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Herrljunga västra,21:10:00,21:10:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Herrljunga central,21:13:00,21:13:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Källeryd,21:19:00,21:19:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Floby,21:24:00,21:24:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Falköpings c,21:34:00,21:34:00,Freight,Real Rail Sweden AB,-,Ankomst
FREIGHT_202404104125,Falköpings c,22:21:00,22:21:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Falköpings norra,22:24:00,22:24:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Stenstorp,22:31:00,22:31:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Regumatorp,22:35:00,22:35:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Skövde c,22:40:00,22:40:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Väring,22:49:00,22:49:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Moholm,22:56:00,22:56:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Töreboda,23:03:00,23:03:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Slätte,23:07:00,23:07:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Älgarås,23:11:00,23:11:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Gårdsjö,23:16:00,23:16:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Finnerödja,23:21:00,23:21:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Laxå,23:30:00,23:30:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Linddalen,23:34:00,23:34:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Vretstorp,23:38:00,23:38:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Östansjö,23:42:00,23:42:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Tälle,23:44:00,23:44:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Hallsbergs rangerbangård,23:46:00,23:46:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104125,Hallsbergs pbg,23:48:00,23:48:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Göteborg Skandiahamnen,20:28:00,20:28:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Pölsebo,20:34:00,20:34:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Göteborg Lindholmen,20:36:00,20:36:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Göteborg Kville,20:42:00,20:42:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Olskroken,20:46:00,20:46:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Göteborg Sävenäs,20:47:00,20:47:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Sävedalen,20:50:00,20:50:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Partille,20:53:00,20:53:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Jonsered Västra,20:56:00,20:56:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Jonsered östra,20:57:00,20:57:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Aspen,20:59:00,20:59:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Aspedalen,21:00:00,21:00:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Lerum,21:00:00,21:00:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Stenkullen,21:03:00,21:03:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Floda,21:05:00,21:05:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Norsesund västra,21:09:00,21:09:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Norsesund,21:10:00,21:10:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Västra Bodarna,21:12:00,21:12:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Bryngenäs,21:13:00,21:13:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Alingsås,21:17:00,21:17:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Algutsgården,21:24:00,21:24:00,Freight,Real Rail Sweden AB,-,Ankomst
FREIGHT_202404104126,Algutsgården,21:35:00,21:35:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Vårgårda,21:44:00,21:44:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Herrljunga västra,22:06:00,22:06:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Herrljunga central,22:09:00,22:09:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Källeryd,22:16:00,22:16:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Floby,22:20:00,22:20:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Falköpings c,22:28:00,22:28:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Falköpings norra,22:29:00,22:29:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Stenstorp,22:37:00,22:37:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Regumatorp,22:40:00,22:40:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Skövde c,22:45:00,22:45:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Väring,22:53:00,22:53:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Moholm,23:00:00,23:00:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Töreboda,23:07:00,23:07:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Slätte,23:11:00,23:11:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Älgarås,23:15:00,23:15:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Gårdsjö,23:20:00,23:20:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Finnerödja,23:24:00,23:24:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Laxå,23:33:00,23:33:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Linddalen,23:37:00,23:37:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Vretstorp,23:41:00,23:41:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Östansjö,23:45:00,23:45:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Tälle,23:46:00,23:46:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Hallsbergs rangerbangård,23:49:00,23:49:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104126,Hallsbergs pbg,23:53:00,23:53:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Hallsbergs pbg,25:20:00,25:20:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Hallsbergs rangerbangård,25:22:00,25:22:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Tälle,25:25:00,25:25:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Östansjö,25:26:00,25:26:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Vretstorp,25:31:00,25:31:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Linddalen,25:33:00,25:33:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Laxå,25:39:00,25:39:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Finnerödja,25:46:00,25:46:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Gårdsjö,25:51:00,25:51:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Älgarås,25:56:00,25:56:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Slätte,25:59:00,25:59:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Töreboda,26:04:00,26:04:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Moholm,26:10:00,26:10:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Väring,26:17:00,26:17:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Skövde c,26:25:00,26:25:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Regumatorp,26:31:00,26:31:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Stenstorp,26:35:00,26:35:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Falköpings norra,26:42:00,26:42:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Falköpings c,26:45:00,26:45:00,Freight,Real Rail Sweden AB,-,Ankomst
FREIGHT_202404104128,Falköpings c,27:00:00,27:00:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Floby,27:11:00,27:11:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Källeryd,27:16:00,27:16:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Herrljunga central,27:23:00,27:23:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Herrljunga västra,27:25:00,27:25:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Vårgårda,27:31:00,27:31:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Algutsgården,27:37:00,27:37:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Alingsås,27:43:00,27:43:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Bryngenäs,27:47:00,27:47:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Västra Bodarna,27:47:00,27:47:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Norsesund,27:50:00,27:50:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Norsesund västra,27:50:00,27:50:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Floda,27:55:00,27:55:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Stenkullen,27:57:00,27:57:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Lerum,27:59:00,27:59:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Aspedalen,27:59:00,27:59:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Aspen,28:00:00,28:00:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Jonsered östra,28:02:00,28:02:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Jonsered Västra,28:02:00,28:02:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Partille,28:05:00,28:05:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Sävedalen,28:06:00,28:06:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Göteborg Sävenäs,28:09:00,28:09:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Olskroken,28:10:00,28:10:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Göteborg Kville,28:14:00,28:14:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Göteborg Lindholmen,28:19:00,28:19:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Pölsebo,28:22:00,28:22:00,Freight,Real Rail Sweden AB,-,Avgång
FREIGHT_202404104128,Göteborg Skandiahamnen,28:29:00,28:29:00,Freight,Real Rail Sweden AB,-,Ankomst
FREIGHT_202404104129,Falköpings c,21:13:00,21:13:00,Freight,Real Rail Sweden AB,-,Ankomst
FREIGHT_202404106549,Göteborg Kville,09:43:00,09:43:00,Freight,Hector Rail AB,-,Ankomst
FREIGHT_202404106549,Göteborg Kville,10:49:00,10:49:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106549,Olskroken,10:56:00,10:56:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106592,Olskroken,17:36:00,17:36:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106592,Göteborg Kville,17:43:00,17:43:00,Freight,Hector Rail AB,-,Ankomst
FREIGHT_202404106592,Göteborg Kville,18:08:00,18:08:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106592,Göteborg Sävenäs,18:13:00,18:13:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106592,Sävedalen,18:16:00,18:16:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106592,Partille,18:19:00,18:19:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106592,Jonsered Västra,18:23:00,18:23:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106592,Jonsered östra,18:23:00,18:23:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106592,Aspen,18:26:00,18:26:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106592,Aspedalen,18:27:00,18:27:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106592,Lerum,18:28:00,18:28:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106592,Stenkullen,18:33:00,18:33:00,Freight,Hector Rail AB,-,Ankomst
FREIGHT_202404106592,Stenkullen,18:52:00,18:52:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106592,Floda,18:55:00,18:55:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106592,Norsesund västra,18:59:00,18:59:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106592,Norsesund,18:59:00,18:59:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106592,Västra Bodarna,19:01:00,19:01:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106592,Bryngenäs,19:02:00,19:02:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106592,Alingsås,19:05:00,19:05:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106592,Algutsgården,19:12:00,19:12:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106592,Vårgårda,19:18:00,19:18:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106592,Herrljunga västra,19:24:00,19:24:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106592,Herrljunga central,19:26:00,19:26:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106592,Källeryd,19:33:00,19:33:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106592,Floby,19:39:00,19:39:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106592,Falköpings c,19:49:00,19:49:00,Freight,Hector Rail AB,-,Ankomst
FREIGHT_202404106612,Göteborg Kville,06:53:00,06:53:00,Freight,Hector Rail AB,-,Ankomst
FREIGHT_202404106612,Göteborg Kville,07:18:00,07:18:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106612,Olskroken,07:24:00,07:24:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106683,Skövde c,17:03:00,17:03:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106683,Väring,17:17:00,17:17:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106683,Moholm,17:26:00,17:26:00,Freight,Hector Rail AB,-,Ankomst
FREIGHT_202404106683,Moholm,17:40:00,17:40:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106683,Töreboda,17:50:00,17:50:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106683,Slätte,17:55:00,17:55:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106683,Älgarås,17:58:00,17:58:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106683,Gårdsjö,18:03:00,18:03:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106683,Finnerödja,18:09:00,18:09:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106683,Laxå,18:19:00,18:19:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106683,Linddalen,18:23:00,18:23:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106683,Vretstorp,18:26:00,18:26:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106683,Östansjö,18:31:00,18:31:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106683,Tälle,18:32:00,18:32:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106683,Hallsbergs rangerbangård,18:40:00,18:40:00,Freight,Hector Rail AB,-,Ankomst
FREIGHT_202404106683,Hallsbergs rangerbangård,19:53:00,19:53:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106683,Hallsbergs pbg,19:56:00,19:56:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106688,Olskroken,22:08:00,22:08:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106688,Göteborg Kville,22:15:00,22:15:00,Freight,Hector Rail AB,-,Ankomst
FREIGHT_202404106688,Göteborg Kville,22:41:00,22:41:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106688,Göteborg Sävenäs,22:46:00,22:46:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106688,Sävedalen,22:50:00,22:50:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106688,Partille,22:53:00,22:53:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106688,Jonsered Västra,22:56:00,22:56:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106688,Jonsered östra,22:57:00,22:57:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106688,Aspen,22:59:00,22:59:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106688,Aspedalen,23:00:00,23:00:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106688,Lerum,23:01:00,23:01:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106688,Stenkullen,23:05:00,23:05:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106688,Floda,23:07:00,23:07:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106688,Norsesund västra,23:12:00,23:12:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106688,Norsesund,23:12:00,23:12:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106688,Västra Bodarna,23:15:00,23:15:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106688,Bryngenäs,23:16:00,23:16:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106688,Alingsås,23:20:00,23:20:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106688,Algutsgården,23:26:00,23:26:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106688,Vårgårda,23:33:00,23:33:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106688,Herrljunga västra,23:39:00,23:39:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106688,Herrljunga central,23:41:00,23:41:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106688,Källeryd,23:48:00,23:48:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106688,Floby,23:53:00,23:53:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106688,Falköpings c,24:03:00,24:03:00,Freight,Hector Rail AB,-,Ankomst
FREIGHT_202404106688,Falköpings c,24:28:00,24:28:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106691,Olskroken,11:28:00,11:28:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404106691,Göteborg Kville,11:35:00,11:35:00,Freight,Hector Rail AB,-,Ankomst
FREIGHT_202404106691,Göteborg Kville,12:03:00,12:03:00,Freight,Hector Rail AB,-,Avgång
FREIGHT_202404107561,Järna,23:21:00,23:21:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Mölnbo,23:25:00,23:25:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Gnesta,23:28:00,23:28:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Kolke,23:30:00,23:30:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Björnlunda,23:31:00,23:31:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Stjärnhov,23:35:00,23:35:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Nyckelsjön,23:39:00,23:39:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Sparreholm,23:40:00,23:40:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Skebokvarn,23:43:00,23:43:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Flen,23:46:00,23:46:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Sköldinge,23:49:00,23:49:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Stolpstugan,23:52:00,23:52:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Katrineholms c,23:55:00,23:55:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Baggetorp,23:58:00,23:58:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Vingåker,24:03:00,24:03:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Högsjö,24:07:00,24:07:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Kilsmo,24:11:00,24:11:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Pålsboda,24:15:00,24:15:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Hallsbergs pbg,24:22:00,24:22:00,Freight,Green Cargo AB,-,Ankomst
FREIGHT_202404107561,Hallsbergs pbg,24:25:00,24:25:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Hallsbergs rangerbangård,24:27:00,24:27:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Tälle,24:28:00,24:28:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Östansjö,24:29:00,24:29:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Vretstorp,24:33:00,24:33:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Linddalen,24:35:00,24:35:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Laxå,24:40:00,24:40:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Finnerödja,24:46:00,24:46:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Gårdsjö,24:50:00,24:50:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Älgarås,24:54:00,24:54:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Slätte,24:57:00,24:57:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Töreboda,25:01:00,25:01:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Moholm,25:06:00,25:06:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Väring,25:12:00,25:12:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Skövde c,25:18:00,25:18:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Regumatorp,25:22:00,25:22:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Stenstorp,25:25:00,25:25:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Falköpings norra,25:31:00,25:31:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Falköpings c,25:32:00,25:32:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Floby,25:37:00,25:37:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Källeryd,25:41:00,25:41:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Herrljunga central,25:46:00,25:46:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Herrljunga västra,25:48:00,25:48:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Vårgårda,25:52:00,25:52:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Algutsgården,25:57:00,25:57:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Alingsås,26:02:00,26:02:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Bryngenäs,26:05:00,26:05:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Västra Bodarna,26:06:00,26:06:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Norsesund,26:08:00,26:08:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Norsesund västra,26:08:00,26:08:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Floda,26:13:00,26:13:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Stenkullen,26:15:00,26:15:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Lerum,26:17:00,26:17:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Aspedalen,26:17:00,26:17:00,Freight,Green Cargo AB,-,Avgång
FREIGHT_202404107561,Aspen,26:18:00,26:18:00,Freight,Green Cargo AB,-,Avgång
